"","baseMean","lgFC_MoDC_Treatment_6H_vs_cDC_Naive","lfcSE","stat","pvalue","padj"
"Txndc9",190.584188829004,1.01092658661483,0.146498287397462,6.90060344440817,5.17820978297682e-12,4.54064984777697e-11
"Dhx38",194.701568315994,1.00125017504126,0.145130560318059,6.89896168558145,5.2383996127837e-12,4.59089528116493e-11
"Fam43a",50.6075474766795,-2.60441220370344,0.377631792700907,-6.89669740218667,5.3225387507202e-12,4.66206274587614e-11
"Fyn",130.060183565544,-1.74423344341033,0.252913645664816,-6.89655727679458,5.32778901215289e-12,4.66409033686486e-11
"Gab2",64.5330487467383,1.47340320093674,0.213725981739953,6.89388902997053,5.42873787089343e-12,4.74984669772168e-11
"Uhrf1",18.1733138342225,-3.25137333194556,0.472089107066529,-6.88720261339848,5.69001550561227e-12,4.97571031197982e-11
"Ulbp1",20.777769227739,2.82960467171236,0.411497189003072,6.87636452284789,6.13992702549657e-12,5.366188146761e-11
"Gm20658",50.2888689359515,3.28799358922319,0.478191673806573,6.87589050442809,6.16038057233456e-12,5.38110428333281e-11
"Fpr2",73.4922189711177,4.46810874231911,0.649869205121212,6.8753969369663,6.18174860954566e-12,5.39680239874017e-11
"M6pr",1165.42052542021,1.51542695246023,0.22048235276867,6.87323467583916,6.27621880223942e-12,5.47626801476014e-11
"Serpinb6b",277.305410196422,-2.48953227896547,0.362364880023104,-6.87023609685006,6.40957343291621e-12,5.58955610733291e-11
"Tmem108",11.7665539360373,-3.49735546004692,0.509377485008797,-6.86594041349613,6.60546431284267e-12,5.75722558786381e-11
"Immt",303.760676892776,0.982657041992767,0.14318340016672,6.86292573614387,6.74643039635285e-12,5.87686582059487e-11
"Slc25a17",116.381155888794,1.0278383965595,0.149867522623206,6.85831311927184,6.96784046224164e-12,6.06641189614013e-11
"Gsn",453.058658456334,1.18044819558745,0.172147507818231,6.85719015365518,7.0228126008423e-12,6.11092384527839e-11
"Med12",101.329732170012,-1.0996793267011,0.160474139475109,-6.85268872790353,7.24746749111401e-12,6.30295626526057e-11
"Snrnp40",105.80222126036,-1.21607162192496,0.177464165839358,-6.85249112784698,7.25748891580966e-12,6.30821889405359e-11
"Rnf141",52.0944161933021,1.97254034825499,0.287914206765812,6.85113933908598,7.32641095427083e-12,6.36464426749094e-11
"Creld1",65.5888887221523,2.0084697365143,0.293172278509706,6.85081736487513,7.3429214113884e-12,6.37550154675138e-11
"Rapgef4",14.2675978368968,-4.5991269149748,0.671402291748358,-6.85003160027722,7.38336770959153e-12,6.40711794307481e-11
"Trbc2",377.340308754951,-3.24612213756942,0.47419561705483,-6.84553382785502,7.61912118268188e-12,6.60809041875723e-11
"Las1l",39.292117905357,-1.74160204730994,0.254555458481169,-6.84173915460854,7.82374543003001e-12,6.78185985475978e-11
"Setdb2",115.025674345729,2.09056931726565,0.305809804332109,6.83617492850326,8.13356187557753e-12,7.04657386265275e-11
"St6galnac4",95.2784451365623,1.83908508864214,0.269140778175317,6.83317147669155,8.30575734522038e-12,7.19183533832188e-11
"Or2v1",29.0863098972079,3.64298484431512,0.533180501135259,6.83255452245235,8.34156858047063e-12,7.21890975899225e-11
"Gpnmb",1115.11545563525,3.90854106797559,0.572146052510948,6.83136945684127,8.41078085767305e-12,7.2748446950227e-11
"Adgrg3",25.0154773219508,-3.12622261938174,0.457684721677264,-6.83051557396358,8.4609992874299e-12,7.3142991119681e-11
"Gm16124",13.9470280076851,-3.8071050737006,0.557520825916348,-6.82863293482033,8.57276097868726e-12,7.40688413215671e-11
"Ccdc86",36.1204325859697,1.82697337759209,0.26769658250806,6.82479156242901,8.80530683471198e-12,7.60366958134449e-11
"Limd2",82.4419951458567,-2.39044401185854,0.350368915554716,-6.82264865898252,8.9377060963369e-12,7.71380837396508e-11
"St13",115.634485658142,1.36059530757748,0.19961146676069,6.81621817452337,9.34683160700194e-12,8.06253026078468e-11
"Haus4",36.7300462241442,-2.39092049666035,0.350802149222727,-6.815581095948,9.3883494935031e-12,8.08955992962423e-11
"Stx8",119.926404495139,1.05386759109302,0.154626172446615,6.81558350968606,9.38819185171353e-12,8.08955992962423e-11
"Pms2",18.1069353242022,-2.90114521680184,0.425692919521821,-6.81511268747593,9.41899049380976e-12,8.11156314125438e-11
"Zbtb20",56.414025825434,-1.85514249608574,0.272284102978254,-6.81326039895137,9.54112086009289e-12,8.2122897803909e-11
"Lrrc25",183.579699583032,1.85028262485744,0.271606471451845,6.81236575464103,9.60066341168916e-12,8.25906556298479e-11
"Pgs1",174.195494812245,1.24292368763579,0.182491847085192,6.81084501849311,9.70271155468963e-12,8.34233679071773e-11
"Nfkbie",476.541953873518,1.39167828173461,0.204370174722352,6.80959579168182,9.7873345921566e-12,8.41054404190245e-11
"Bag1",427.205992838419,0.827960980635194,0.121624039544654,6.80754383537153,9.92790660487926e-12,8.52673016459062e-11
"Hipk2",142.204482708982,2.21479832292503,0.32543496666951,6.80565566014984,1.00590048894029e-11,8.63465849204337e-11
"Pcmt1",150.970572064298,1.00328610635776,0.1474303778714,6.80515183399246,1.00942718359197e-11,8.66025298061166e-11
"Cxcl2",15834.1253891574,5.93867092546701,0.872814217671389,6.80404925267028,1.01718737325578e-11,8.72212097877014e-11
"Izumo4",17.6667656985207,-3.7929511771925,0.557469277481184,-6.80387481500362,1.01842044355395e-11,8.72798404942213e-11
"Ubap1",281.661938113852,1.25300503472981,0.184168189891536,6.80359097555203,1.02042998720138e-11,8.74049168013088e-11
"N4bp3",35.0883596864843,-2.88588567641714,0.424179198543963,-6.80345874178466,1.02136750971604e-11,8.74380838463259e-11
"Stard7",110.863150832657,-1.61927996576612,0.238031557649713,-6.80279531737151,1.02608386566795e-11,8.77945424964894e-11
"Usp48",102.816613036056,-1.06730814494625,0.156947619637318,-6.80040989097279,1.0432190566488e-11,8.92126350435564e-11
"Akap8l",76.2588090345042,-2.68548510933207,0.394931705652257,-6.79987215738176,1.0471202957292e-11,8.94640416105811e-11
"Prr14",175.913881403199,-0.868126670691789,0.127668512563738,-6.79984949506153,1.04728502357405e-11,8.94640416105811e-11
"Arid4b",99.215588486046,-1.0243822978345,0.150672312874447,-6.79874277026664,1.05536054990405e-11,9.01054474875089e-11
"Cdc42ep3",86.9837304905485,-3.14431349013788,0.46249636757185,-6.79856904962482,1.05663367789784e-11,9.01656955323246e-11
"Cmc2",85.4428303373767,-1.8957228285452,0.278906146068254,-6.79699194610534,1.06826067181099e-11,9.11089308341641e-11
"Rilp",21.6148768854052,3.72433286814692,0.548343750343541,6.79196738508208,1.10614559805104e-11,9.42894174218509e-11
"2310015A10Rik",15.4899059210518,-3.64608366854967,0.536830521001954,-6.79187103919601,1.10688475190534e-11,9.43018328312276e-11
"Hirip3",26.1299371370334,-2.29126566418256,0.337405042016004,-6.79084595325601,1.11477910721839e-11,9.49235007212916e-11
"Nsun4",31.5601915687144,-2.13412805506832,0.314331323227607,-6.78942217134053,1.12583545629668e-11,9.58136023840277e-11
"Cnr2",32.2122617883383,-3.33100282405992,0.49063153910309,-6.78921463171576,1.12745604515791e-11,9.59001557896901e-11
"Fstl1",23.8978488617025,3.23084486465409,0.476068661877933,6.78651027334898,1.1487832770832e-11,9.76619448345372e-11
"Ciao2a",471.441353557504,0.878333589152395,0.1294257064397,6.78639208016696,1.14972433560694e-11,9.76896789757145e-11
"Colgalt1",582.769504038481,1.08400665474866,0.159827493999723,6.78235407201302,1.18233266580055e-11,1.00406647391261e-10
"Zmym5",32.6566069620556,-2.45794785614858,0.362409147699041,-6.78224562419091,1.18322079589292e-11,1.00428393300975e-10
"4930426D05Rik",10.849241781746,-4.10761035954051,0.605689251860446,-6.7817124819757,1.18759645952145e-11,1.0071644767808e-10
"Eci1",59.7846129363616,-1.74700410788705,0.25760647740876,-6.78167771812265,1.18788232707359e-11,1.0071644767808e-10
"Washc4",155.99723945879,1.31691295026896,0.194207932120456,6.78094316689473,1.19393841770947e-11,1.01175933434591e-10
"Irak2",203.236101031754,1.49845115704667,0.220997162747402,6.78040902615294,1.19836118298602e-11,1.01496592944909e-10
"Cbx6",21.6812842214165,-6.40545772259716,0.944848914328108,-6.77934601549725,1.20721087194252e-11,1.02191654471469e-10
"Ncf2",647.825720812772,1.19276329055069,0.175958450802057,6.77866442398084,1.21291885028704e-11,1.02620168329131e-10
"4930453N24Rik",124.224877866269,1.54262566445994,0.227712404102946,6.774447226698,1.24882807749925e-11,1.05542343897594e-10
"Ccnd3",171.934755706573,-1.5160109540039,0.223786091966038,-6.77437521110101,1.24945024149647e-11,1.05542343897594e-10
"Fuca2",239.427358563655,1.29838654458908,0.191657156401764,6.77452681113206,1.24814087705361e-11,1.05542343897594e-10
