"","baseMean","lgFC_LMoDC_vs_PMoDC","lfcSE","stat","pvalue","padj"
"Ubxn7",18.2592549616177,-1.32159802826522,0.39756785040423,-3.32420749545386,0.00088670195868719,0.00429065202162216
"Rps8-ps4",15.7145847270107,1.92117607745125,0.578085792229809,3.32334076234745,0.00088946188181064,0.00430247472102685
"Sit1",15.0849964304361,-1.32642957246744,0.399151058733611,-3.32312677981065,0.000890144487249863,0.00430443898370033
"Plekha1",79.7002408032118,-0.638943382366458,0.192280169324869,-3.32298117174489,0.0008906092553646,0.00430534896552962
"Ambp",5.06059530695057,2.4005979751441,0.722477785853518,3.3227291165888,0.000891414324966175,0.00430790294393774
"Tspan4",36.8655506709615,1.02389416849675,0.308160476278213,3.32260055170851,0.000891825223708497,0.00430855103421678
"Crtc3",133.15307049914,-0.602636608383934,0.18138326412811,-3.32244880077962,0.000892310451946938,0.0043087727901848
"Gm5786",3.56285096297709,3.53943737844976,1.06532129028737,3.32241306985896,0.000892424738247193,0.0043087727901848
"Bnip3",62.1555420548258,0.735223733825587,0.22135205243183,3.32151306368399,0.000895307910895867,0.00432135284992405
"Gm29257",16.0950769466257,1.18177865864342,0.355979427153752,3.31979482098832,0.000900836297045206,0.00434668871661676
"Lsm6",137.468526568072,-0.491715398129304,0.148152209663228,-3.31898794656554,0.000903443289878694,0.00435791702827758
"Usp36",58.4103842161121,0.628785842306557,0.189533178472905,3.31755024303804,0.000908105814024965,0.00437905052698656
"Zfp277",68.9269969192938,-0.687640718678864,0.207366049660129,-3.31607184399713,0.000912923563287921,0.00440091922766794
"Tap2",473.015308222587,-0.263291955415729,0.0794098624510766,-3.31560775058564,0.0009144408107397,0.004406868625379
"Xaf1",185.414310875095,0.628344175206828,0.189524209295218,3.31537684575204,0.00091519657160382,0.00440914572379606
"Coprs",27.7053380771119,1.08995017339055,0.328840136310797,3.31452901588752,0.000917976520275059,0.00442008358975174
"Tedc2",27.7832717122557,0.885073306586049,0.267029808652361,3.3145112564504,0.000918034835260656,0.00442008358975174
"Gm6794",4.84920179940808,2.32093477410466,0.700311364257198,3.31414695314336,0.000919231821316051,0.00442447820983477
"Wbp1",129.143873157421,-0.549357951192487,0.165769274375384,-3.31399140921898,0.000919743330137368,0.00442557177029931
"Hic1",36.5661724156836,-1.09835805312301,0.33144516815402,-3.31384542197522,0.000920223651578596,0.00442651463549828
"Nacc1",149.660599798309,0.46928910224152,0.141648862819235,3.31304532137615,0.000922860241185771,0.00443782592347782
"Tpt1",8039.79599867355,0.504177944952441,0.15218586979749,3.31290904749132,0.000923310004619382,0.00443861752066254
"Cldn15",31.3216153578058,1.22853027142342,0.370846908494981,3.3127693484333,0.000923771283442256,0.00443946396976294
"Arid5a",244.103614954419,0.464488420835543,0.140234647155652,3.31222297953222,0.000925577415806693,0.00444677100445895
"Pstpip1",190.687137593157,0.392226388738979,0.118447130161143,3.31140474408597,0.000928288377728442,0.00445841928038289
"Rps21",8325.50387742714,-0.449206370071875,0.135672680119985,-3.31095670605616,0.000929775923978512,0.00446418631482095
"Eps15",76.9211146401984,-0.707351899557327,0.213693778707832,-3.31011929235636,0.000932562172930685,0.00447618340543911
"Phlda1",131.689980803772,0.890759762000235,0.269111006503173,3.31000865990122,0.00093293084799093,0.00447657262016856
"Rap1gap2",28.3282149211021,-1.07320084533307,0.324255134097299,-3.30974202866757,0.000933819933231737,0.00447945796014953
"Wdfy3",36.0018525830265,0.965318934883914,0.29175626920667,3.30864847397714,0.000937474623656336,0.00449560381757071
"Hmgxb4",41.3498027486817,-0.823130748270797,0.248801886432911,-3.30837824452249,0.000938379777627028,0.00449855855206108
"Gm42940",2.58441285156113,-3.88417575509899,1.17460645664061,-3.30678903826886,0.000943719346316631,0.00452276334506302
"Ctsl",386.856533054582,-1.39281626352971,0.421228351347401,-3.30655868503259,0.000944495640752026,0.00452509053368607
"Ddb2",38.5850494986294,-0.86827261041682,0.262640481657908,-3.30593595068011,0.000946597228588758,0.00453376383391157
"Gm5547",8.35900235570536,-1.94657601042457,0.588827757415985,-3.30584960696644,0.000946888960829622,0.00453376609174836
"Ccpg1",151.843151138601,0.518817210998278,0.156986663165786,3.30484896319109,0.000950275948591141,0.00454858407618995
"Ppp2r5c",378.954587716916,-0.360319054692991,0.109032431111287,-3.30469614426207,0.000950794198134457,0.00454966568956685
"Micu2",93.025072540087,-0.53346397543059,0.161448374088759,-3.30423876017054,0.000952346873776233,0.00455569497148151
"Sntb2",14.3529122926677,1.31019916791819,0.396605194544892,3.30353506696163,0.000954740278592584,0.00456574106807133
"Nus1",21.0281056682142,1.32152940715225,0.400064073744877,3.30329438177695,0.000955560176083693,0.00456825850765318
"AI506816",11.3398639186305,1.38900284344495,0.420573433054598,3.30264047673367,0.000957791006838072,0.00457658870537779
"Slc2a1",251.380388099808,0.501458831156851,0.151837072456339,3.30261129936528,0.000957890659265118,0.00457658870537779
"Stoml1",62.8844944317074,-0.614439353603746,0.186191786313345,-3.30003468880038,0.000966728783907393,0.00461739805164237
"Snx29",30.1119296549748,-1.48916195100575,0.451333324144744,-3.29947263217854,0.000968666721406958,0.00462523502620267
"Rps12-ps9",6.19341872256198,2.31257180518696,0.70133397510769,3.29739024097879,0.000975878081614345,0.00465823925740843
"Klra2",4.70948075806552,-2.61781821544599,0.794061159014569,-3.29674633462076,0.000978117984430804,0.00466749986071425
"Pcsk7",116.884775334421,0.55180265238746,0.167468469519683,3.29496444297895,0.000984341340855555,0.00469575768058767
"Gm4294",5.55320713213129,4.44797245064481,1.350055506272,3.29465894548832,0.000985411982568088,0.00469942491441632
"Serpina3i",1.99808487437076,4.80090031653038,1.45770883153655,3.29345628747396,0.000989637285038592,0.00471812985571538
"Proser1",152.680746809886,-0.412239334589535,0.125217123158789,-3.29219618044386,0.000994082414242979,0.0047378710533087
"Ipo5",268.345887171339,0.369051898752953,0.112151318035488,3.29066037936508,0.000999525069019501,0.00476235299184498
"Tyms",141.134920765588,0.446187740048147,0.135609940021371,3.29022887243983,0.00100105922344313,0.00476820314324226
"Fam209",7.47391990859523,-2.02230427068155,0.614737496192784,-3.28970378935101,0.00100292901329427,0.00477564791096315
"Ncln",257.05521152985,0.433812038284582,0.131888292390807,3.28923841851804,0.00100458887326229,0.00478208880770665
"Syvn1",588.652964453705,-0.364427336529056,0.110808229025289,-3.2888111265264,0.00100611515470207,0.00478789009418908
"Sash1",16.305749619148,-1.27487070162335,0.387793622804451,-3.28749785105729,0.00101081960548158,0.0048088074507721
"B3gnt8",102.322862642988,-0.65123876529927,0.198136339359669,-3.28682142510518,0.00101325065381066,0.00481889999303902
"Eaf1",77.6117888642512,0.702016962819206,0.213643087134896,3.28593343334318,0.00101645027726257,0.00483264050576335
"Cdhr4",2.77802719539919,2.90648558674579,0.884601537438719,3.28564383367594,0.00101749578717515,0.00483613417501325
"Rapgef6",261.845504318196,-0.411763048405314,0.125343953557467,-3.28506510859761,0.0010195880775243,0.0048445995160999
"Ccndbp1",128.461975598222,-0.421367297796267,0.128303395119746,-3.28414768294327,0.00102291304851352,0.00485891501774839
"Exosc3",226.412134106466,0.344304703860785,0.104846922813162,3.28387991390397,0.00102388539815839,0.0048605672789672
"Med24",62.8843187746615,0.645456594142398,0.19655128078195,3.2839093776166,0.00102377836471613,0.0048605672789672
"Mapk13",38.2922082236924,0.865393225827125,0.263541260488889,3.28371058187152,0.0010245007349826,0.00486200562217655
"Mrpl20",435.142371920716,0.321005287733135,0.0978052245531093,3.28208732406545,0.00103041689358417,0.00488859169933899
"Cited2",299.077013292517,0.463206929942298,0.141141490336527,3.28186225636319,0.00103123967119056,0.004891004485604
"Mtarc2",287.071168480318,-0.400597453548856,0.122090307338261,-3.2811568934704,0.00103382219906787,0.00490175947325325
"Fnbp1l",16.392001627887,-1.20117690770513,0.366123962185094,-3.280792932908,0.00103515709859369,0.00490536597218835
"Tmem223",32.9160495454284,0.811583346026755,0.247375295499397,3.28077767178951,0.00103521310668372,0.00490536597218835
"Mon2",185.454446603214,-0.386610884161507,0.117845816273445,-3.28065005943385,0.00103568155201045,0.00490609222111829
"Elf1",319.250212723158,-0.678053758574123,0.206780633655961,-3.2790970149664,0.00104139828149799,0.00493167193483349
"Wdr59",26.0229825053238,0.964362110743795,0.294117654869997,3.27883108944974,0.00104238007164334,0.00493482001070565
"L1cam",52.3752602494997,-0.704724557523244,0.214940630861662,-3.27869400354003,0.00104288652378115,0.00493571651844856
"Klhdc2",154.821273966668,-0.489296415427101,0.149275699739238,-3.27780352918678,0.00104618185203313,0.00494980751025766
"Erlec1",65.541739153116,-0.70964253899103,0.216508183404859,-3.27767074588602,0.00104667406035434,0.00495063154769844
"E2f4",342.533940013184,0.38269817463723,0.11681425683959,3.27612557740065,0.00105241755053305,0.00497628541664566
"Lmntd2",7.18660021409225,-1.97258197736842,0.602181901887815,-3.27572444669037,0.00105391333935129,0.00498184483460135
"Irf2",416.53328828348,-0.455015172416898,0.138912678409952,-3.27554819059841,0.00105457120800591,0.00498294753136504
"Sdcbp",488.689888608463,0.387876301214387,0.118417778521724,3.27549043780811,0.00105478685056198,0.00498294753136504
"Gm55175",7.31818927381264,3.7720422966706,1.15165274377412,3.2753295792177,0.00105538769390109,0.00498427331409722
"Mindy2",202.984686394496,-0.551002610965733,0.168255044769751,-3.27480588602709,0.00105734600110892,0.00499200723483819
"Hdac10",63.2055780947799,-0.764197839803612,0.233425586577751,-3.27383921791738,0.00106096960890682,0.00500607848810048
"Tbca",111.091720259037,-2.05864808350481,0.628810260208975,-3.27387801022942,0.00106082397282813,0.00500607848810048
"Tbc1d25",34.0327317775297,0.77916181696306,0.23800906736539,3.27366442626698,0.00106162605011603,0.00500765790791092
"Spcs2",650.408901162784,0.272046137294177,0.0831140855946452,3.2731652565002,0.00106350278337686,0.00501499070767771
"Fbxo6",129.127518459798,-0.522218595959654,0.159550036611788,-3.2730709879453,0.00106385755011038,0.00501514434434226
"Ptgr3",65.3864292603242,-1.00372033923558,0.306820196245786,-3.27136333108765,0.00107030306619563,0.00504400167375148
"Dctpp1",161.778038886331,0.522952150712079,0.160006904368958,3.26830990684133,0.00108191827796636,0.00509719731078219
"Iqce",36.4596663343814,-0.895558052339065,0.274027264825156,-3.26813484384658,0.00108258773773422,0.00509880808640573
"Dock1",8.80049921189977,-2.10981742625431,0.645604833564574,-3.26797030716977,0.00108321729298806,0.00509969090060331
"Rasal3",243.119183649935,0.412201129943354,0.126135831847184,3.26791462748463,0.00108343041297027,0.00509969090060331
"Rnf123",123.257425107199,-0.492296784397607,0.150669392476289,-3.26739742097972,0.0010854119306041,0.00510747343161532
"Ttc7",150.23865195866,-0.412117428795502,0.126138474868586,-3.26718258822182,0.00108623598110297,0.00510980637106341
"Gm5608",2.62003060885523,-3.93745275258323,1.20546877033442,-3.26632497620896,0.00108953135819361,0.00512375985548089
"Aldh2",396.973806314,0.604760942532058,0.185202085252018,3.26541108707882,0.00109305315475424,0.00513721781609435
"Clcc1",109.214182585157,-0.598843827517018,0.18338550878429,-3.26549154012718,0.00109274269584591,0.00513721781609435
"Ctbs",12.721852716537,-1.40391458929302,0.429957753805085,-3.26523844928604,0.00109371961916023,0.00513724791546413
"Gm7172",3.87972710078271,3.16700935902346,0.969904841608099,3.26527843058559,0.00109356523880124,0.00513724791546413
"Mlxip",54.6922800017244,-0.809731008743633,0.247997485870727,-3.26507749020375,0.00109434133667825,0.00513861757065873
"B3gntl1",20.0110999584766,-1.08955487433848,0.333733990350676,-3.26474049944272,0.00109564404944701,0.00514210894256018
"Rabggtb",116.777091058401,-1.22988023645303,0.376719106148411,-3.26471425627272,0.00109574555842683,0.00514210894256018
"Mocs1",67.9097911098645,0.805340331673273,0.246703008238526,3.26441228837641,0.00109691420080279,0.00514604172685238
"Wnt6",4.51489012088074,-2.91719382276589,0.893760823733179,-3.26395356039546,0.00109869172420848,0.00515282777313323
"Adsl",192.341597390438,0.383242377645318,0.117437346975934,3.2633773455718,0.0011009282713799,0.00516176188924683
"Osbpl9",365.866553694472,-0.630849318392083,0.193317354969709,-3.263283415454,0.00110129325498019,0.00516191833996437
"Anapc10",13.1728463770896,-1.8144818054917,0.556406143207304,-3.26107435664252,0.0011099093062656,0.00519917191132419
"Sla2",10.5239890672276,-1.56842767724957,0.480949920084868,-3.26110393567131,0.0011097935278284,0.00519917191132419
"Zfand2b",114.992292058169,0.550992349455006,0.168974270517248,3.26080620302937,0.00111095942466757,0.00520252539241138
"Aldh1a2",16.3933556396399,-1.58540128792605,0.48635055741466,-3.25979124266603,0.00111494244344826,0.00521960724051596
"Rpl21-ps8",80.4319230697908,0.710131326128927,0.217944478813052,3.25831298868582,0.00112076719358916,0.00524529829687579
"Ccdc93",42.2463315093308,-0.846645387054476,0.259873761947406,-3.25791022806613,0.0011223590573011,0.00524959167246061
"Heatr3",44.7268084068066,0.722822055980577,0.221862836046581,3.25796816114267,0.00112212995502568,0.00524959167246061
"Selenon",51.0927294384509,0.780173475288044,0.239503840018001,3.25745706302415,0.0011241526375344,0.00525640130845915
"Bckdha",91.5275725585168,0.564225088232779,0.173224366360769,3.25719239207771,0.00112520140310751,0.00525972523746893
"Rapgef3",11.1327785184566,1.47141377682956,0.451781330839463,3.25691584930147,0.0011262981774112,0.0052632715189381
"Cptp",39.3041814937712,0.768324905811139,0.23595643531455,3.25621509236185,0.00112908182069684,0.00527469616475601
"Nat10",70.5640171071536,0.596374255928839,0.183183958816006,3.2556030548933,0.00113151824216921,0.00528449233651544
"Frg1",142.709307248602,0.484304380657687,0.148767413457563,3.25544666941352,0.00113214156642341,0.00528581752337939
"Ccl6",2972.89099969076,0.724863387915407,0.222718694709782,3.25461402716981,0.0011354656755653,0.00529974773788589
"Gm9465",2.18628205436274,-3.92841721183837,1.20709226244528,-3.25444651917522,0.0011361354971377,0.00530128451692009
"Gm5436",11.161509152405,1.47115015545589,0.452059371963763,3.25432951221685,0.00113660359466213,0.00530187939901431
"Sec11c",897.241575674926,-0.21960876873906,0.0674844481351588,-3.25421300473888,0.00113706987110319,0.00530246543247223
"Irf5",363.89300977302,-0.494822138684806,0.152066648594507,-3.25398200892999,0.00113799486600199,0.0053051896029311
"Rab4a",11.3576758208277,1.38899814888847,0.426892582676666,3.25374158571528,0.00113895835051726,0.0053080915222011
"Cfap97",40.9265700391028,-1.16706542157719,0.358725463501496,-3.25336654439174,0.00114046281632841,0.00531351218167258
"Fhip2b",56.8027189646176,-0.721530645147939,0.221802619548422,-3.25303031414568,0.00114181315423704,0.00531821171719144
"Arid1a",358.310792625324,-0.435475508209329,0.133895641510297,-3.25235013849079,0.00114454933498013,0.00532936133661403
"Fchsd2",227.623437202065,-0.579893939896816,0.178321428767339,-3.2519588021775,0.00114612633084462,0.00533510839292087
"Cetn2",32.4900823455282,-0.928653287593018,0.285584163159417,-3.25176745558762,0.00114689814471992,0.00533699330315737
"Erp29",807.860803206581,-0.264076759569201,0.0812123763681103,-3.25168122617449,0.00114724611590465,0.00533699330315737
"Zcchc24",12.8725427728402,-1.41763784333897,0.435981152790648,-3.25160350227272,0.00114755984746677,0.00533699330315737
"Gm9670",2.78519302548577,3.9008274876749,1.20002874948642,3.25061169521509,0.00115157023276196,0.00535244617592496
"Recql4",24.0708949043868,0.992066266145839,0.305186359623473,3.2506900615408,0.00115125288675653,0.00535244617592496
"Mrtfb",23.2926454561602,-1.09482751761202,0.336827200146331,-3.25041302227487,0.00115237512515966,0.00535458841738368
"Ly6d",1039.06800218052,0.479794812541526,0.147617643799357,3.25025383275773,0.00115302043183251,0.00535598807576987
"Ythdc1",247.559857282309,-0.429026980941314,0.132008381362145,-3.24999804189967,0.00115405803096617,0.00535920862470746
"Slc25a37",98.8558381390953,0.68076762820632,0.209525333508912,3.2490945930286,0.00115772972393965,0.00537465579565897
"Hba-a1",1130.61006951556,2.06490308264921,0.635737526543386,3.24804340853755,0.00116201541453491,0.00539294333412356
"Tmc4",23.6583388411019,0.912152186171764,0.280938624474261,3.24680235008174,0.00116709409496161,0.005414899160111
"Cep250",146.127993631065,-0.479633183660537,0.147728872028848,-3.24671255573438,0.00116746234751051,0.0054149937131551
"Rpl19-ps7",9.85547417133754,3.16357525548645,0.974595130124083,3.24604049179239,0.00117022193731634,0.00542617654937923
"Adcy7",272.870461174578,-0.467220497318402,0.143947783134756,-3.2457637564381,0.00117136000297202,0.00542891861714449
"Utp6",86.1613754092588,0.529083166821957,0.163009135005929,3.24572709868507,0.00117151083354673,0.00542891861714449
"Cxcl10",680.256087255932,1.45549719972642,0.448510464474164,3.24518002368763,0.00117376394078245,0.00543774092327964
"Tspan17",16.4038980900036,-1.31720950969405,0.406242656037102,-3.24242048470101,0.00118519015873288,0.00548904195502408
"Fancg",46.0749622343397,0.68308539579106,0.210726522287062,3.24157295615844,0.00118872003239871,0.0055037525354903
"Hotairm1",7.16902828482768,-2.22333426486931,0.686058306277682,-3.24073660288783,0.00119221288186232,0.00551828299704695
"Tdrkh",6.45096325288065,-2.27633252210907,0.702672355043153,-3.23953618748709,0.00119724273220692,0.00553991687560433
"Gm6278",12.2364606426476,2.27055364916454,0.700909060113316,3.23944114632712,0.0011976417997083,0.00554011656887354
"Jagn1",110.346782994869,0.48651954537035,0.150195858223564,3.23923409822775,0.00119851159767122,0.00554249302713911
"Gmfb",52.2532383815259,-0.697369058816142,0.215338765333964,-3.23847430691175,0.00120170844276164,0.00555562626077446
"Rfc1",143.133683963522,-0.509713547891098,0.157439875626033,-3.23751238918545,0.00120576704028131,0.00557273448605075
"Atxn7",19.6480131835858,-1.11017150595551,0.342941805348945,-3.23720085635492,0.00120708419574794,0.00557716610003336
"B9d2",157.438347064596,0.478156675319297,0.147724726266861,3.23680867382702,0.00120874422653281,0.0055831788220207
"Krtcap2",1010.28971767053,0.37118223260126,0.114683631164357,3.23657551502974,0.00120973214072658,0.00558608439707799
"Adgrl2",26.1733269348178,0.99175704777295,0.306452352329457,3.23625203146342,0.00121110400410486,0.00559076065477349
"Sertad3",27.7589661378073,0.948529674534079,0.293115059008151,3.23603187684636,0.00121203848078862,0.0055934156513358
"Mansc1",5.0076801813173,-2.72704166022403,0.842863888209395,-3.23544726304201,0.0012145231883366,0.00560322108762522
"Fermt3",737.243165965924,0.367974715332931,0.113771241591939,3.23433857435378,0.00121924822947931,0.00562335346372593
"Hivep1",142.359717877486,-0.616544628903079,0.190639507895806,-3.23408634290039,0.00122032556479331,0.00562665513672174
"Tbl2",7.74515516246354,1.59128973588048,0.492258389042016,3.23263101514083,0.00122655877652463,0.00565372043689144
"Card11",131.660736635778,-0.571128994627217,0.176712048466548,-3.23197540622326,0.00122937636464519,0.00566503034105004
"Dhcr7",63.9307254806762,0.844205360856836,0.261251210011424,3.23139311324116,0.00123188387640376,0.00567490512580674
"Mllt10",188.390064494431,-0.433244294494773,0.134132427278914,-3.22997431183353,0.00123801340918535,0.00570145465307077
"Cct6a",675.90245423729,0.325217431547087,0.100706281656935,3.2293658965085,0.00124065051504642,0.0057119094697464
"Cox6c",527.51541827904,-0.972363345866619,0.301163850457483,-3.22868546271258,0.00124360592076182,0.00572382311134786
"Eogt",16.4406346856095,-1.31234894987108,0.40655840748092,-3.22794689698471,0.00124682117451614,0.00573184241066693
"Gm6316",3.98728230566985,2.72052877155011,0.842766226848876,3.22809420320773,0.00124617928309158,0.00573184241066693
"Il2ra",37.8888523971342,-0.936085315169687,0.289987158238242,-3.22802334026335,0.00124648803246611,0.00573184241066693
"Senp2",138.670596692543,-0.47743566790883,0.147903715015028,-3.22801673954111,0.0012465167953646,0.00573184241066693
"Mir5136",13.9205383142103,1.27694070592869,0.395688561624804,3.22713575718547,0.00125036121376595,0.00574641944301174
"Neat1",304.967332439609,0.491188699817695,0.152242053625578,3.22636675031799,0.0012537259411758,0.0057601824086017
"Nelfcd",82.9643246592108,0.535565972849237,0.166010558266423,3.22609584861302,0.00125491323963041,0.00576393611333342
"Gm17949",6.69035959467745,1.90328003104502,0.590046479473987,3.22564424541902,0.00125689481833399,0.00577133473220854
"Hivep3",112.884672993529,0.632239795202067,0.196060497098489,3.22471790370126,0.00126096853469605,0.00578833270748413
"Pkp3",90.1288481267075,-0.534961012579409,0.165916879053453,-3.22427118706266,0.00126293738676024,0.00579566136860551
"Gtf2f2",156.438384016664,0.409920354434225,0.127162882459765,3.22358495266044,0.00126596741516934,0.00580736894577401
"Rhobtb2",125.333313084627,-0.568301037816697,0.176298036992476,-3.22352447884007,0.00126623475536149,0.00580736894577401
"Chd9",24.2889979976912,-1.00398121352012,0.311518324520428,-3.22286406446786,0.00126915768272624,0.00581905993794305
"Clic1",1273.89646019465,0.441211999999034,0.136911557965627,3.22260594032394,0.00127030180626178,0.00582259067028001
"Gm6030",15.6287103783319,-1.80664785796831,0.560652221153714,-3.2224038179151,0.00127119836928752,0.00582435354545249
"Zfp862-ps",10.0539930444241,-1.50299780828438,0.466429019819996,-3.22235054942425,0.00127143475185967,0.00582435354545249
"Gm4986",4.36327772580501,2.88354544002494,0.894927173301911,3.22210066477907,0.00127254417383007,0.00582628089540393
"Sdad1",130.447493799435,0.521913939205194,0.161980080094238,3.22208717826013,0.00127260407583023,0.00582628089540393
"Larp4",30.8468041428847,0.903366399795938,0.28038754166402,3.22184928201415,0.00127366114872552,0.00582940589269667
"Gm13611",5.45243151708486,2.12628935717101,0.659979648090832,3.22174988777588,0.00127410303908441,0.00582971425819751
"Hexb",170.203513208892,-0.690096614745146,0.214246774226376,-3.22103619640023,0.00127728015201983,0.00584253389548656
"Nrg2",3.10380818983645,-3.78264205339103,1.1744910217167,-3.22066493778908,0.00127893576016109,0.00584838837916201
"Higd1a",103.289600179022,0.599517817820452,0.186176059058416,3.22016601303363,0.0012811638087299,0.00585685634264014
"Snx13",56.2661525590559,-1.08555157674909,0.33719410924362,-3.21936696695016,0.00128473957463376,0.00587147863145893
"Sp3os",42.329904555104,-0.816024670758038,0.253489239981753,-3.21916887208616,0.00128562748162676,0.00587288156829044
"Taf6l",44.514267972902,0.725781523048779,0.225458894254992,3.21913014541766,0.00128580112968867,0.00587288156829044
"Txnl1",325.841033269953,0.409893550861639,0.12737255983807,3.21806793694607,0.00129057245770783,0.00589294540237022
"Svil",84.4481003294411,-0.606009252316498,0.188339549107474,-3.21764204697488,0.00129249009600001,0.00589997091916015
"Hsd17b4",131.601465239685,-0.483836017862008,0.150401416016555,-3.21696451188167,0.00129554622774242,0.00591218779860408
"Cenatac",44.1014942466917,0.628042911744771,0.19525029448231,3.21660417163505,0.0012971743162987,0.00591644577113183
"Wrn",48.5278289517354,-0.664267693259037,0.206513028488599,-3.21658976249874,0.00129723945887658,0.00591644577113183
"Cdk16",96.4834144805459,0.562155231145682,0.174822276610953,3.21558122936869,0.00130180646690636,0.00593553587107922
"Vti1a",69.1982247004969,0.547604213790538,0.170351074239076,3.21456272721834,0.00130643367408557,0.0059548891861833
"Rpl32l",24.4428156488332,1.78037680027927,0.554081450099587,3.21320412361625,0.00131262964183099,0.00598137968522869
"Cit",85.9230264005447,0.606217246510544,0.188679312531264,3.21295026135997,0.00131379039371587,0.00598491696475891
"Prmt9",61.6880275795934,-0.710899816967069,0.221304300683074,-3.21231812835457,0.00131668485610675,0.0059963477092328
"Prkd2",165.694174948041,-0.538323815948975,0.167587845534765,-3.21218889252504,0.00131727733573898,0.00599729131562239
"Snhg3",26.1495046406625,0.995638084245094,0.309997652185841,3.21176008019641,0.00131924498198421,0.00600273820215322
"Tspyl4",12.5266427644871,-1.36687240383436,0.425576149184288,-3.21181627883582,0.00131898695483231,0.00600273820215322
"Ski",66.4017035302722,0.578257832760704,0.180128178401505,3.21025748382227,0.00132616121065329,0.00603244459527442
"Mycbp2",382.29186044989,-0.371790216153989,0.115838602410672,-3.209553710221,0.00132941206742541,0.00604546545180952
"Foxo3",28.7221806343033,-0.945970106746094,0.294815970845077,-3.20867999123152,0.00133345816260941,0.00606209397172257
"Gm3809",1.81631850753656,5.05080638336675,1.57418945336851,3.20851240145132,0.00133423554966744,0.00606385709959808
"Tbrg1",223.56746190009,0.463799121710068,0.144588582577158,3.20771608271744,0.00133793509497733,0.00607889599778668
"Blcap",81.0407039757548,0.72950806693901,0.227600198735715,3.20521717903288,0.00134960606219219,0.00613013363410669
"Capza2",162.172529017619,0.444137121319721,0.138577706556729,3.20496804540424,0.00135077475838064,0.00613365224298515
"Atf1",250.78635245529,0.320490456823539,0.100007102479837,3.2046769567007,0.0013521414502042,0.00613806760393076
"Rpsa-ps5",2.16658135701285,4.05237960073196,1.26464375888114,3.20436452738057,0.00135360975767929,0.00614294154170143
"Eomes",5.9929119796719,-2.41644670328925,0.754155942457043,-3.20417378853564,0.00135450688582347,0.00614522127214459
"Mfsd2b",14.2985226683326,1.41453699156951,0.441617601770035,3.20308109527324,0.00135965687969911,0.0061667887498241
"Thada",73.1127384617545,0.683152729537745,0.213327273842762,3.20236937936627,0.00136302098887101,0.00618024605673351
"Utp11",192.133115017756,0.355880032371243,0.111136572672895,3.20218649731708,0.00136388666715858,0.0061823703730316
"Gabpb1",77.2782336177341,0.596687179940525,0.186347343502873,3.20201602407777,0.00136469406458897,0.00618242951379277
"Rnf130",585.541317789431,0.432209529495156,0.134978327676575,3.20206611635301,0.00136445677121773,0.00618242951379277
"Cd63-ps",14.9898715396988,1.83742370029195,0.573909113254468,3.20159352388128,0.00136669701584857,0.0061879016139322
"Gm10320",22.3808392819077,1.05317592795717,0.328947801517134,3.20165060565792,0.00136642624932247,0.0061879016139322
"Borcs7",14.1810282204479,-1.36486244426549,0.426330662480093,-3.20141750144284,0.00136753228719895,0.00618988298416369
"Polb",129.56684258409,-0.50971671860516,0.159238770455975,-3.20095864308423,0.00136971190113376,0.00619794635263028
"Rpl27rt",1.96950685934026,4.72590733968091,1.47710987295263,3.19942844213354,0.00137700365819134,0.00622913075949036
"Arhgap12",18.4709778416217,-1.12982350837316,0.35315579367586,-3.19922121795957,0.00137799387649949,0.00622998916107787
"Fah",39.4376360458004,-0.793809289723622,0.2481229626142,-3.19925766386199,0.00137781967259771,0.00622998916107787
"Acy1",25.7827726372718,1.03187125020722,0.3225861706682,3.19874608409226,0.00138026677780756,0.00623664228254063
"Cdyl2",39.9249026880172,-0.766792763062395,0.239712745939056,-3.19879846212826,0.0013800160471607,0.00623664228254063
"Tmpo",364.057120261871,-0.373576071054531,0.116820436500036,-3.19786573519964,0.00138448724950031,0.00625208254300026
"Trp53inp1",14.5156666268844,-1.53913805135058,0.481294229202838,-3.19791503401118,0.00138425059235596,0.00625208254300026
"Ttc19",34.9227790951682,0.885287293476916,0.276882480765422,3.19733950313361,0.00138701573322396,0.00626168413670656
"C430042M11Rik",4.38037936029739,-3.32907787158328,1.04150209172399,-3.19641976529562,0.00139144519439673,0.00627985963930981
"Adam11",23.5037149628236,-0.958241146902176,0.299809176061007,-3.19617017561593,0.00139264946754735,0.00628165216222604
"Cops9",425.002533160671,-0.434616378197085,0.135978215637427,-3.19622063107483,0.00139240594188068,0.00628165216222604
"Gm16181",6.68353653709633,2.24617324528083,0.702791250226753,3.19607457343288,0.00139311100373705,0.00628191363967872
"Nhsl2",54.2200820610134,0.801835436332498,0.250907529423564,3.19574082999677,0.00139472331418902,0.00628736261473104
"Pafah1b1",151.92786793568,-0.81812887296383,0.256240003938834,-3.19282258971211,0.00140889477533002,0.00634940824342419
"Tssc4",86.2524748096355,0.593913563999706,0.186053707849328,3.19216193466392,0.00141212140205056,0.00636210759604025
"Pgm1",99.6104657466707,0.661556322256826,0.207273051315083,3.19171410880217,0.00141431244795604,0.00637013529076495
"Prdx5",1328.22302512985,0.763771035978935,0.239362810725357,3.19085088307757,0.00141854473772441,0.00638734954799482
